id,name,sponsor,event,venue,place,physical_description,occasion,notes,call_number,date,location,currency,currency_symbol,status,page_count,dish_count,date_year
33055,Eastern Hotel,Eastern Hotel,,,,31x20.5cm folded; 31x41cm open,,,1917-0548_wotm,1917-11-18,Eastern Hotel,Dollars,$,under review,4,55,1917.0
33056,Waldorf Astoria,Waldorf Astoria,,,,28x20.5cm folded; 28x41cm open,,,1917-0549_wotm,1917-11-18,Waldorf Astoria,Dollars,$,complete,4,198,1917.0
33057,Waldorf Astoria,Waldorf Astoria,,,,28x20.5cm folded; 28x41cm open,,,1917-0550_wotm,1917-11-18,Waldorf Astoria,Dollars,$,under review,4,195,1917.0
33058,Mendel,Mendel,,,,28x18cm,,,1917-0551_wotm,1917-11-18,Mendel,Dollars,$,complete,1,83,1917.0
33059,Mendel,Mendel,,,,28x18cm,,,1917-0552_wotm,1917-11-18,Mendel,Dollars,$,complete,1,148,1917.0
33060,Delmonicos,Delmonicos,,,,30.5x22cm,,,1917-0553_wotm,1917-11-18,Delmonicos,Dollars,$,complete,2,25,1917.0
33061,Bun Hurn,Bun Hurn,,,,24x16cm folded; 24x32cm open,,,1917-0554_wotm,1917-11-19,Bun Hurn,Dollars,$,under review,4,135,1917.0
33062,Hotel Belmont,Hotel Belmont,,,,24x21.5cm,,,1917-0555_wotm,1917-11-19,Hotel Belmont,Dollars,$,complete,1,335,1917.0
33063,Hotel Belmont,Hotel Belmont,,,,24x21.5cm,,,1917-0556_wotm,1917-11-19,Hotel Belmont,Dollars,$,complete,1,256,1917.0
33064,Hotel Belmont,Hotel Belmont,,,,20x24cm,,,1917-0557_wotm,1917-11-19,Hotel Belmont,Dollars,$,complete,1,221,1917.0
33065,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,24x15cm,,,1917-0558_wotm,1917-11-19,[Restaurant name and/or location not given],Dollars,$,complete,2,54,1917.0
33066,Hotel Astor,Hotel Astor,,,,27x17cm folded; 27x34cm open,,,1917-0559_wotm,1917-11-19,Hotel Astor,Dollars,$,complete,4,320,1917.0
33067,Hotel Astor,Hotel Astor,,,,27.5x17cm,,,1917-0560_wotm,1917-11-19,Hotel Astor,Dollars,$,complete,2,246,1917.0
33068,Hotel Astor,Hotel Astor,,,,26.5x17cm,,,1917-0561_wotm,1917-11-19,Hotel Astor,Dollars,$,complete,2,139,1917.0
33069,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,23x18cm folded; 23x36cm open,,,1917-0562_wotm,1917-11-19,Fifth Avenue Restaurant,Dollars,$,under review,4,38,1917.0
33070,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,26.5x20.5cm folded; 26.5x41cm open,,,1917-0563_wotm,1917-11-19,Fifth Avenue Restaurant,Dollars,$,under review,3,137,1917.0
33071,Donahue's Lunch,Donahue's Lunch,,,,22.5x17cm folded; 22.5x34cm open,,,1917-0564_wotm,1917-11-19,Donahue's Lunch,Dollars,$,under review,4,174,1917.0
33072,Louis Sherry,Louis Sherry,,,,26.5x15.5cm folded; 26.5x31cm open,,,1917-0565_wotm,1917-11-19,Louis Sherry,Dollars,$,complete,3,74,1917.0
33073,Hotel Marlborough Grill,Hotel Marlborough Grill,,,,33x17.5cm,,,1917-0566_wotm,1917-11-19,Hotel Marlborough Grill,Dollars,$,under review,1,94,1917.0
33074,The New Mills Hotel,The New Mills Hotel,,,,16x12.5cm folded; 16x25cm open,,,1917-0567_wotm,1917-11-19,The New Mills Hotel,Dollars,$,under review,4,69,1917.0
33075,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0568_wotm,1917-11-19,The Biltmore,Dollars,$,complete,4,163,1917.0
33076,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0569_wotm,1917-11-19,The Biltmore,Dollars,$,complete,4,81,1917.0
33077,Hotel Manhattan,Hotel Manhattan,,,,28x18cm folded; 28x36cm open,,,1917-0570_wotm,1917-11-19,Hotel Manhattan,Dollars,$,under review,4,172,1917.0
33078,Donahue's Lunch,Donahue's Lunch,,,,27.5x21.5cm,,,1917-0571_wotm,1917-11-20,Donahue's Lunch,Dollars,$,under review,1,14,1917.0
33079,Fleischmann's Vienna Restaurant,Fleischmann's Vienna Restaurant,,,,31x19.5cm folded; 31x39cm open,,,1917-0572_wotm,1917-11-20,Fleischmann's Vienna Restaurant,Dollars,$,under review,3,249,1917.0
33080,Fleischmann's Vienna Restaurant,Fleischmann's Vienna Restaurant,,,,26x14cm,,,1917-0573_wotm,1917-11-20,Fleischmann's Vienna Restaurant,Dollars,$,under review,2,133,1917.0
33081,The London Lounge,The London Lounge,,,,13x10.5cm folded; 13x21cm open,,,1917-0574_wotm,1917-11-20,The London Lounge,,,under review,3,8,1917.0
33082,Herald Square Hotel,Herald Square Hotel,,,,28.5x13.5cm folded; 28.5x33cm open,,,1917-0575_wotm,1917-11-20,Herald Square Hotel,Dollars,$,under review,2,181,1917.0
33083,Herald Square Hotel,Herald Square Hotel,,,,31x13.5cm,,,1917-0576_wotm,1917-11-20,Herald Square Hotel,Dollars,$,complete,1,112,1917.0
33084,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,23x18cm folded; 23x36cm open,,,1917-0577_wotm,1917-11-20,Fifth Avenue Restaurant,Dollars,$,complete,4,175,1917.0
33085,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,26.5x20.5cm folded; 26.5x41cm open,,,1917-0578_wotm,1917-11-20,Fifth Avenue Restaurant,Dollars,$,complete,3,125,1917.0
33086,Mary Elizabeth,Mary Elizabeth,,,,24x10cm folded; 24x20cm open,,,1917-0579_wotm,1917-11-20,Mary Elizabeth,Dollars,$,under review,3,78,1917.0
33087,Waldorf Astoria,Waldorf Astoria,,,,28x20.5cm folded; 28x41cm open,,,1917-0580_wotm,1917-11-20,Waldorf Astoria,Dollars,$,complete,4,143,1917.0
33088,Waldorf Astoria,Waldorf Astoria,,,,28x20.5cm folded; 28x41cm open,,,1917-0581_wotm,1917-11-20,Waldorf Astoria,Dollars,$,under review,4,192,1917.0
33089,Lord & Taylor,Lord & Taylor,,,,28x20.5cm folded; 28x41cm open,,,1917-0582_wotm,1917-11-20,Lord & Taylor,Dollars,$,under review,4,264,1917.0
33090,Lord & Taylor,Lord & Taylor,,,,17.5x12cm folded; 17.5x24cm open,,Tea Rooms,1917-0583_wotm,1917-11-20,Lord & Taylor,Dollars,$,under review,4,85,1917.0
33091,Louis Sherry,Louis Sherry,,,,27.5x15.5cm folded; 27.5x31cm open,,,1917-0584_wotm,1917-11-20,Louis Sherry,Dollars,$,under review,5,174,1917.0
33092,Delmonicos,Delmonicos,,,,30.5x22cm,,,1917-0585_wotm,1917-11-20,Delmonicos,Dollars,$,complete,1,148,1917.0
33093,Hotel Belmont,Hotel Belmont,,,,24x21.5cm,,,1917-0586_wotm,1917-11-20,Hotel Belmont,Dollars,$,under review,4,186,1917.0
33094,Pennsylvania Railroad,Pennsylvania Railroad,,,,23.5x16.5cm folded; 23.5x33cm open,,,1917-0587_wotm,1917-11-20,Pennsylvania Railroad,Dollars,$,under review,4,178,1917.0
33095,Pennsylvania Railroad,Pennsylvania Railroad,,,,26.5x15.5cm  ,,,1917-0588_wotm,1917-11-20,Pennsylvania Railroad,Dollars,$,under review,2,179,1917.0
33096,Hotel Manhattan,Hotel Manhattan,,,,28x18cm folded; 28x36cm open,,,1917-0589_wotm,1917-11-20,Hotel Manhattan,Dollars,$,complete,4,157,1917.0
33097,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0590_wotm,1917-11-20,The Biltmore,Dollars,$,under review,4,159,1917.0
33098,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0591_wotm,1917-11-20,The Biltmore,Dollars,$,under review,4,160,1917.0
33099,Hotel Marlborough Grill,Hotel Marlborough Grill,,,,33x17.5cm,,,1917-0592_wotm,1917-11-20,Hotel Marlborough Grill,Dollars,$,complete,1,220,1917.0
33100,Louis Sherry,Louis Sherry,,,,27.5x15.5cm folded; 27.5x31cm open,,,1917-0593_wotm,1917-11-21,Louis Sherry,Dollars,$,complete,2,233,1917.0
33101,The London Lounge,The London Lounge,,,,13x10.5cm folded; 13x21cm open,,,1917-0594_wotm,1917-11-21,The London Lounge,,,complete,3,12,1917.0
33102,Herald Square Hotel,Herald Square Hotel,,,,31x13.5cm,,,1917-0595_wotm,1917-11-21,Herald Square Hotel,Dollars,$,under review,1,119,1917.0
33103,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,26.5x20.5cm folded; 26.5x41cm open,,,1917-0596_wotm,1917-11-21,Fifth Avenue Restaurant,Dollars,$,under review,3,168,1917.0
33104,Eastern Hotel,Eastern Hotel,,,,28x18cm,,,1917-0597_wotm,1917-11-21,Eastern Hotel,Dollars,$,under review,1,70,1917.0
33105,Waldorf Astoria,Waldorf Astoria,,,,28x20.5cm folded; 28x41cm open,,,1917-0598_wotm,1917-11-21,Waldorf Astoria,Dollars,$,under review,4,196,1917.0
33106,Hotel Belmont,Hotel Belmont,,,,16.5x21.5cm,,,1917-0599_wotm,1917-11-21,Hotel Belmont,Dollars,$,under review,1,188,1917.0
33107,Hotel Belmont,Hotel Belmont,,,,24x21.5cm,,,1917-0600_wotm,1917-11-21,Hotel Belmont,Dollars,$,complete,1,280,1917.0
33108,Hotel Belmont,Hotel Belmont,,,,23.5x21.5cm,,,1917-0601_wotm,1917-11-21,Hotel Belmont,Dollars,$,under review,1,315,1917.0
33109,Hotel Belmont,Hotel Belmont,,,,20x24cm,,,1917-0602_wotm,1917-11-21,Hotel Belmont,Dollars,$,under review,1,214,1917.0
33110,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,24x15cm,,,1917-0603_wotm,1917-11-21,[Restaurant name and/or location not given],Dollars,$,under review,1,28,1917.0
33111,Pennsylvania Railroad,Pennsylvania Railroad,,,,21.5x11cm,,,1917-0604_wotm,1917-11-21,Pennsylvania Railroad,Dollars,$,under review,1,44,1917.0
33112,Pennsylvania Railroad,Pennsylvania Railroad,,,,23.5x16.5cm folded; 23.5x33cm open,,,1917-0605_wotm,1917-11-21,Pennsylvania Railroad,Dollars,$,under review,4,94,1917.0
33113,Pennsylvania Railroad,Pennsylvania Railroad,,,,26.5x15.5cm,,,1917-0606_wotm,1917-11-21,Pennsylvania Railroad,Dollars,$,under review,2,59,1917.0
33114,Hotel Marlborough Grill,Hotel Marlborough Grill,,,,34x17cm,,,1917-0607_wotm,1917-11-21,Hotel Marlborough Grill,Dollars,$,complete,1,148,1917.0
33115,Hotel Biltmore,Hotel Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0608_wotm,1917-11-21,Hotel Biltmore,Dollars,$,complete,4,159,1917.0
33116,Hotel Biltmore,Hotel Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0609_wotm,1917-11-21,Hotel Biltmore,Dollars,$,under review,4,168,1917.0
33117,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,27.5x21.5cm,,,1917-0610_wotm,1917-11-21,[Restaurant name and/or location not given],Dollars,$,under review,1,57,1917.0
33118,Pennsylvania Railroad,Pennsylvania Railroad,,,,26.5x15.5cm,,,1917-0611_wotm,1917-11-22,Pennsylvania Railroad,Dollars,$,complete,2,154,1917.0
33119,The London Lounge,The London Lounge,,,,12.5x10cm folded; 12.5x20cm open,,,1917-0612_wotm,1917-11-22,The London Lounge,,,complete,3,11,1917.0
33120,Fleischmann's Vienna Restaurant,Fleischmann's Vienna Restaurant,,,,31x19.5cm folded; 31x39cm open,,,1917-0613_wotm,1917-11-22,Fleischmann's Vienna Restaurant,Dollars,$,under review,3,212,1917.0
33122,Fleischmann's Vienna Restaurant,Fleischmann's Vienna Restaurant,,,,26.5x18cm,,,1917-0615_wotm,1917-11-23,Fleischmann's Vienna Restaurant,Dollars,$,under review,1,137,1917.0
33123,Herald Square Hotel,Herald Square Hotel,,,,29x21.5cm folded; 29x43cm open,,,1917-0616_wotm,1917-11-22,Herald Square Hotel,Dollars,$,complete,3,18,1917.0
33125,Herald Square Hotel,Herald Square Hotel,,,,31x13.5cm,,,1917-0618_wotm,1917-11-22,Herald Square Hotel,Dollars,$,under review,1,121,1917.0
33127,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,25x15cm,,,1917-0620_wotm,1917-11-23,Fifth Avenue Restaurant,Dollars,$,complete,1,61,1917.0
33128,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,23x18cm folded; 23x36cm open,,,1917-0621_wotm,1917-11-22,Fifth Avenue Restaurant,Dollars,$,under review,4,140,1917.0
33129,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,23x18cm folded; 23x36cm open,,,1917-0622_wotm,1917-11-23,Fifth Avenue Restaurant,Dollars,$,complete,4,35,1917.0
33130,Hotel Marlborough Grill,Hotel Marlborough Grill,,,,37x22.5cm,,,1917-0641_wotm,1917-11-23,Hotel Marlborough Grill,Dollars,$,complete,1,65,1917.0
33131,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,26.5x20.5cm folded; 26.5x41cm open,,,1917-0623_wotm,1917-11-22,Fifth Avenue Restaurant,Dollars,$,under review,3,133,1917.0
33132,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,26.5x20.5cm folded; 26.5x41cm open,,,1917-0624_wotm,1917-11-23,Fifth Avenue Restaurant,Dollars,$,under review,3,175,1917.0
33133,Café des Beaux Arts,Café des Beaux Arts,,,,27x18.5cm folded; 27x37cm open,,,1917-0625_wotm,1917-11-22,Café des Beaux Arts,Dollars,$,under review,4,166,1917.0
33134,Café des Beaux Arts,Café des Beaux Arts,,,,27x18.5cm folded; 27x37cm open,,,1917-0626_wotm,1917-11-23,Café des Beaux Arts,Dollars,$,under review,4,187,1917.0
33135,Eastern Hotel,Eastern Hotel,,,,28x18cm,,interesting sketch on the back of menu,1917-0627_wotm,1917-11-22,Eastern Hotel,Dollars,$,complete,1,69,1917.0
33136,Eastern Hotel,Eastern Hotel,,,,28x18cm,,,1917-0628_wotm,1917-11-23,Eastern Hotel,Dollars,$,under review,1,72,1917.0
33137,Louis Sherry,Louis Sherry,,,,26.5x15.5cm,,menu also printed in French,1917-0629_wotm,1917-11-22,Louis Sherry,Dollars,$,complete,4,111,1917.0
33138,Louis Sherry,Louis Sherry,,,,26.5x15.5cm,,menu also printed in French,1917-0630_wotm,1917-11-23,Louis Sherry,Dollars,$,complete,4,280,1917.0
33139,Hotel Belmont,Hotel Belmont,,,,16.5x21.5cm,,,1917-0631_wotm,1917-11-22,Hotel Belmont,Dollars,$,complete,1,206,1917.0
33140,Hotel Belmont,Hotel Belmont,,,,16.5x21.5cm,,,1917-0632_wotm,1917-11-23,Hotel Belmont,Dollars,$,under review,1,200,1917.0
33141,Hotel Belmont,Hotel Belmont,,,,20x24cm,,,1917-0633_wotm,1917-11-22,Hotel Belmont,Dollars,$,under review,1,221,1917.0
33142,Hotel Belmont,Hotel Belmont,,,,23.5x21.5cm,,,1917-0634_wotm,1917-11-22,Hotel Belmont,Dollars,$,complete,1,31,1917.0
33143,Hotel Belmont,Hotel Belmont,,,,23.5x21.5cm,,,1917-0635_wotm,1917-11-22,Hotel Belmont,Dollars,$,complete,1,325,1917.0
33144,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,24x15cm,,,1917-0636_wotm,1917-11-22,[Restaurant name and/or location not given],Dollars,$,complete,1,28,1917.0
33145,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,24x15cm,,,1917-0637_wotm,1917-11-23,[Restaurant name and/or location not given],Dollars,$,under review,1,32,1917.0
33146,Hotel Marlborough Grill,Hotel Marlborough Grill,,,,33x18cm,,,1917-0638_wotm,1917-11-22,Hotel Marlborough Grill,Dollars,$,under review,1,139,1917.0
33147,John Wanamaker,John Wanamaker,,,,25.5x17.5cm,,,1917-0897_wotm,1917-12-11,John Wanamaker,Dollars,$,under review,1,43,1917.0
33148,John Wanamaker,John Wanamaker,,,,27x17cm folded; 27x34cm opened,,,1917-0898_wotm,1917-12-11,John Wanamaker,Dollars,$,complete,5,107,1917.0
33149,Mendel,Mendel,,,,28x18cm,,,1917-0899_wotm,1917-12-11,Mendel,Dollars,$,under review,1,142,1917.0
33150,Louis Sherry,Louis Sherry,,,,26.5x15.5cm folded; 26.5x31cm open,,,1917-0900_wotm,1917-12-11,Louis Sherry,Dollars,$,under review,5,215,1917.0
33151,Herald Square Hotel,Herald Square Hotel,,,,29x21cm folded; 29x42cm opened,,,1917-0901_wotm,1917-12-11,Herald Square Hotel,Dollars,$,under review,3,173,1917.0
33152,Fleischmann's Vienna Restaurant,Fleischmann's Vienna Restaurant,,,,31x20cm folded; 31x40cm opened,,,1917-0902_wotm,1917-12-11,Fleischmann's Vienna Restaurant,Dollars,$,under review,3,70,1917.0
33153,Hotel Manhattan,Hotel Manhattan,,,,28x18cm folded; 28x36cm open,,,1917-0903_wotm,1917-12-11,Hotel Manhattan,Dollars,$,complete,4,156,1917.0
33154,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0904_wotm,1917-12-11,The Biltmore,Dollars,$,under review,4,160,1917.0
33155,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0905_wotm,1917-12-11,The Biltmore,Dollars,$,under review,4,158,1917.0
33156,Pennsylvania Railroad,Pennsylvania Railroad,,,,26.5x15.5cm,,,1917-0906_wotm,1917-12-12,Pennsylvania Railroad,Dollars,$,complete,2,187,1917.0
33157,[Restaurant name and/or location not given] ,[Restaurant name and/or location not given] ,,,,54.5x21.5cm,,,1917-0907_wotm,1917-12-12,[Restaurant name and/or location not given] ,Dollars,$,complete,1,100,1917.0
33158,Waldorf Astoria,Waldorf Astoria,,,,23x17.5cm folded; 23x35cm opened,,,1917-0908_wotm,1917-12-12,Waldorf Astoria,Dollars,$,under review,4,170,1917.0
33159,Waldorf Astoria,Waldorf Astoria,,,,23x17.5cm folded; 23x35cm opened,,,1917-0909_wotm,1917-12-12,Waldorf Astoria,Dollars,$,complete,4,182,1917.0
33160,[Restaurant name and/or location not given] ,[Restaurant name and/or location not given] ,,,,24x15cm,,,1917-0910_wotm,1917-12-12,[Restaurant name and/or location not given] ,Dollars,$,under review,1,27,1917.0
33161,Louis Sherry,Louis Sherry,,,,26.5x15.5cm folded; 26.5x31cm open,,,1917-0911_wotm,1917-12-12,Louis Sherry,Dollars,$,complete,5,488,1917.0
33162,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0912_wotm,1917-12-12,The Biltmore,Dollars,$,under review,4,107,1917.0
33163,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0913_wotm,1917-12-12,The Biltmore,Dollars,$,complete,4,144,1917.0
33164,Waldorf Astoria,Waldorf Astoria,,,,16x12cm folded; 16x24cm opened,,,1917-0914_wotm,1917-12-12,Waldorf Astoria,,,complete,5,16,1917.0
33165,Louis Sherry,Louis Sherry,,,,26.5x15.5cm folded; 26.5x31cm open,,,1917-0915_wotm,1917-12-13,Louis Sherry,Dollars,$,under review,5,484,1917.0
33166,Waldorf Astoria,Waldorf Astoria,,,,22.5x17.5cm folded; 22.5x35cm open,,,1917-0916_wotm,1917-12-13,Waldorf Astoria,Dollars,$,under review,4,182,1917.0
33167,Hotel Manhattan,Hotel Manhattan,,,,28x18cm folded; 28x36cm open,,,1917-0917_wotm,1917-12-13,Hotel Manhattan,Dollars,$,under review,4,174,1917.0
33168,Hotel Manhattan,Hotel Manhattan,,,,28x18cm folded; 28x36cm open,,,1917-0918_wotm,1917-12-14,Hotel Manhattan,Dollars,$,complete,4,177,1917.0
33169,Hotel Manhattan,Hotel Manhattan,,,,28x18cm folded; 28x36cm open,,,1917-0919_wotm,1917-12-15,Hotel Manhattan,Dollars,$,complete,4,75,1917.0
33170,Hotel Manhattan,Hotel Manhattan,,,,28x18cm folded; 28x36cm open,,,1917-0920_wotm,1917-12-16,Hotel Manhattan,Dollars,$,under review,4,163,1917.0
33171,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0921_wotm,1917-12-13,The Biltmore,Dollars,$,under review,4,67,1917.0
33172,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0922_wotm,1917-12-13,The Biltmore,Dollars,$,complete,4,171,1917.0
33173,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0923_wotm,1917-12-14,The Biltmore,Dollars,$,complete,4,170,1917.0
33174,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0924_wotm,1917-12-14,The Biltmore,Dollars,$,under review,4,172,1917.0
33175,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0925_wotm,1917-12-15,The Biltmore,Dollars,$,under review,4,59,1917.0
33176,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0926_wotm,1917-12-15,The Biltmore,Dollars,$,complete,4,92,1917.0
33177,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0927_wotm,1917-12-16,The Biltmore,Dollars,$,complete,4,169,1917.0
33178,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0928_wotm,1917-12-16,The Biltmore,Dollars,$,under review,4,44,1917.0
33179,[Restaurant name and/or location not given] ,[Restaurant name and/or location not given] ,,,,54x21.5cm,,,1917-0929_wotm,1917-12-14,[Restaurant name and/or location not given] ,Dollars,$,under review,1,93,1917.0
33180,Grand Central Terminal Restaurant,Grand Central Terminal Restaurant,,,,28x18cm folded; 28x36cm open,,,1917-0930_wotm,1917-12-14,Grand Central Terminal Restaurant,Dollars,$,complete,3,295,1917.0
33181,Grand Central Terminal Restaurant,Grand Central Terminal Restaurant,,,,28x18cm,,,1917-0931_wotm,1917-12-14,Grand Central Terminal Restaurant,Dollars,$,under review,2,409,1917.0
33182,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,20x13cm,,,1917-0932_wotm,1917-12-14,Wm. F. Healy's 42nd St. Grill,Dollars,$,complete,1,21,1917.0
33183,Wm. F. Healy's 42nd St. Grill,Wm. F. Healy's 42nd St. Grill,,,,20x13cm,,,1917-0933_wotm,1917-12-15,Wm. F. Healy's 42nd St. Grill,,,complete,1,21,1917.0
33184,Healy's Forty-second Street Restaurant,Healy's Forty-second Street Restaurant,,,,33x18cm,,,1917-0934_wotm,1917-12-14,Healy's Forty-second Street Restaurant,Dollars,$,under review,4,679,1917.0
33185,Healy's Forty-second Street Restaurant,Healy's Forty-second Street Restaurant,,,,33x18cm,,,1917-0935_wotm,1917-12-15,Healy's Forty-second Street Restaurant,Dollars,$,under review,4,311,1917.0
33186,Herald Square Hotel,Herald Square Hotel,,,,29x21.5cm folded; 29x43cm opened,,,1917-0936_wotm,1917-12-14,Herald Square Hotel,Dollars,$,under review,3,53,1917.0
33187,Guffanti's Table d'Hôte,Guffanti's Table d'Hôte,,,,23x14cm,,,1917-0937_wotm,1917-12-14,Guffanti's Table d'Hôte,Dollars,$,under review,2,94,1917.0
33188,Louis Sherry,Louis Sherry,,,,26.5x15.5cm folded; 26.5x31cm open,,,1917-0938_wotm,1917-12-14,Louis Sherry,Dollars,$,under review,5,98,1917.0
33189,Louis Sherry,Louis Sherry,,,,26.5x15.5cm folded; 26.5x31cm open,,,1917-0939_wotm,1917-12-15,Louis Sherry,Dollars,$,under review,5,201,1917.0
33190,Guffanti's Table d'Hôte ,Guffanti's Table d'Hôte ,,,,23x14cm,,,1917-0940_wotm,1917-12-14,Guffanti's Table d'Hôte ,Dollars,$,under review,2,92,1917.0
33191,Huether & Steffens,Huether & Steffens,,,,24x15cm,,,1917-0941_wotm,1917-12-15,Huether & Steffens,Dollars,$,under review,1,27,1917.0
33192,Huether & Steffens,Huether & Steffens,,,,24x15cm,,restaurant name not confirmed,1917-0942_wotm,1917-12-14,Huether & Steffens,Dollars,$,under review,1,33,1917.0
33193,[Restaurant name and/or location not given] ,[Restaurant name and/or location not given] ,,,,24.5x16cm,,,1917-0943_wotm,1917-12-16,[Restaurant name and/or location not given] ,Dollars,$,under review,1,71,1917.0
33194,Hotel Belmont,Hotel Belmont,,,,24x21.5cm ,,,1917-0944_wotm,1917-12-14,Hotel Belmont,Dollars,$,under review,1,324,1917.0
33195,Hotel Belmont,Hotel Belmont,,,,20x24cm,,,1917-0945_wotm,1917-12-14,Hotel Belmont,Dollars,$,complete,1,218,1917.0
33196,Hotel Belmont,Hotel Belmont,,,,24x21.5cm ,,,1917-0946_wotm,1917-12-14,Hotel Belmont,Dollars,$,complete,1,314,1917.0
33197,Huether & Steffens,Huether & Steffens,,,,28x15.5cm,,,1917-0947_wotm,1917-12-15,Huether & Steffens,Dollars,$,complete,1,87,1917.0
33198,Waldorf Astoria,Waldorf Astoria,,,,23x18cm folded; 23x36cm open,,,1917-0948_wotm,1917-12-16,Waldorf Astoria,Dollars,$,complete,8,211,1917.0
33199,Eastern Hotel,Eastern Hotel,,,,31x21.5cm folded; 31x43cm open,,,1917-0949_wotm,1917-12-16,Eastern Hotel,Dollars,$,under review,3,298,1917.0
33200,Eastern Hotel,Eastern Hotel,,,,28x18cm,,,1917-0950_wotm,1917-12-16,Eastern Hotel,Dollars,$,under review,1,72,1917.0
